,filepath,superclass,label,split
10581,water_area/stream/stream(1071).tif,water area,stream,train
10582,woodland/sparse_forest/sparse_forest(545).tif,woodland,sparse forest,train
10583,other_land/mountain/mountain(604).tif,other land,mountain,train
10584,water_area/stream/stream(459).tif,water area,stream,train
10585,construction_land/storage_room/storage_room(87).tif,construction land,storage room,train
10586,woodland/natural_grassland/natural_grassland(519).tif,woodland,natural grassland,train
10587,water_area/hirst/hirst(554).tif,water area,hirst,train
10588,transportation/city_road/city_road(238).tif,transportation,city road,train
10589,woodland/natural_grassland/natural_grassland(64).tif,woodland,natural grassland,train
10590,transportation/fork_road/fork_road(36).tif,transportation,fork road,train
10591,cultivated_land/bare_land/bare_land(171).tif,cultivated land,bare land,train
10592,water_area/stream/stream(190).tif,water area,stream,train
10593,water_area/stream/stream(1028).tif,water area,stream,train
10594,transportation/fork_road/fork_road(142).tif,transportation,fork road,train
10595,woodland/shrubwood/shrubwood(270).tif,woodland,shrubwood,train
10596,other_land/desert/desert(604).tif,other land,desert,train
10597,other_objects/pipeline/pipeline(159).tif,other objects,pipeline,train
10598,woodland/forest/forest(344).tif,woodland,forest,train
10599,woodland/mangrove/mangrove_618(30).tif,woodland,mangrove,train
10600,water_area/hirst/hirst(823).tif,water area,hirst,train
10601,other_land/snow_mountain/snow_mountain(802).tif,other land,snow mountain,train
10602,transportation/airport_runway/airport_runway(243).tif,transportation,airport runway,train
10603,woodland/river_protection_forest/river_protection_forest(183).tif,woodland,river protection forest,train
10604,water_area/stream/stream(509).tif,water area,stream,train
10605,woodland/sapling/sapling(1440).tif,woodland,sapling,train
10606,cultivated_land/green_farmland/green_farmland(84).tif,cultivated land,green farmland,train
10607,transportation/mountain_road/mountain_road(936).tif,transportation,mountain road,train
10608,water_area/lakeshore/lakeshore(50).tif,water area,lakeshore,train
10609,woodland/sparse_forest/sparse_forest(1067).tif,woodland,sparse forest,train
10610,other_objects/town/town(891).tif,other objects,town,train
10611,water_area/stream/stream(553).tif,water area,stream,train
10612,transportation/crossroads/crossroads(48).tif,transportation,crossroads,train
10613,cultivated_land/green_farmland/green_farmland(414).tif,cultivated land,green farmland,train
10614,woodland/natural_grassland/natural_grassland(812).tif,woodland,natural grassland,train
10615,woodland/shrubwood/shrubwood(293).tif,woodland,shrubwood,train
10616,transportation/airport_runway/airport_runway(99).tif,transportation,airport runway,train
10617,transportation/rail/rail(268).tif,transportation,rail,train
10618,other_land/snow_mountain/snow_mountain(865).tif,other land,snow mountain,train
10619,cultivated_land/dry_farm/dry_farm(692).tif,cultivated land,dry farm,train
10620,other_land/snow_mountain/snow_mountain(33).tif,other land,snow mountain,train
10621,woodland/mangrove/mangrove_618(262).tif,woodland,mangrove,train
10622,woodland/forest/forest(515).tif,woodland,forest,train
10623,woodland/shrubwood/shrubwood(663).tif,woodland,shrubwood,train
10624,transportation/airport_runway/airport_runway(477).tif,transportation,airport runway,train
10625,construction_land/container/container(972).tif,construction land,container,train
10626,construction_land/city_building/city_building(119).tif,construction land,city building,train
10627,woodland/artificial_grassland/artificial_grassland(324).tif,woodland,artificial grassland,train
10628,woodland/artificial_grassland/artificial_grassland(310).tif,woodland,artificial grassland,train
10629,other_land/snow_mountain/snow_mountain(729).tif,other land,snow mountain,train
10630,cultivated_land/dry_farm/dry_farm(652).tif,cultivated land,dry farm,train
10631,woodland/sparse_forest/sparse_forest(1206).tif,woodland,sparse forest,train
10632,construction_land/grave/grave(214).tif,construction land,grave,train
10633,water_area/lakeshore/lakeshore(253).tif,water area,lakeshore,train
10634,transportation/avenue/avenue(531).tif,transportation,avenue,train
10635,woodland/natural_grassland/natural_grassland(1059).tif,woodland,natural grassland,train
10636,woodland/sparse_forest/sparse_forest(1376).tif,woodland,sparse forest,train
10637,water_area/coastline/coastline(195).tif,water area,coastline,train
10638,water_area/hirst/hirst(116).tif,water area,hirst,train
10639,transportation/airport_runway/airport_runway(299).tif,transportation,airport runway,train
10640,water_area/hirst/hirst(889).tif,water area,hirst,train
10641,water_area/sea/sea(1406).tif,water area,sea,train
10642,construction_land/storage_room/storage_room(401).tif,construction land,storage room,train
10643,woodland/shrubwood/shrubwood(171).tif,woodland,shrubwood,train
10644,construction_land/residents/residents(251).tif,construction land,residents,train
10645,woodland/shrubwood/shrubwood(563).tif,woodland,shrubwood,train
10646,transportation/bridge/bridge(163).tif,transportation,bridge,train
10647,transportation/parkinglot/parkinglot(905).tif,transportation,parkinglot,train
10648,transportation/airport_runway/airport_runway(116).tif,transportation,airport runway,train
10649,cultivated_land/bare_land/bare_land(94).tif,cultivated land,bare land,train
10650,transportation/airport_runway/airport_runway(824).tif,transportation,airport runway,train
10651,other_land/desert/desert(983).tif,other land,desert,train
10652,water_area/river/river(65).tif,water area,river,train
10653,other_land/snow_mountain/snow_mountain(835).tif,other land,snow mountain,train
10654,woodland/mangrove/mangrove_618(531).tif,woodland,mangrove,train
10655,other_land/sandbeach/sand_beach(43).tif,other land,sandbeach,train
10656,transportation/avenue/avenue(573).tif,transportation,avenue,train
10657,water_area/sea/sea(464).tif,water area,sea,train
10658,woodland/shrubwood/shrubwood(1385).tif,woodland,shrubwood,train
10659,woodland/sapling/sapling(466).tif,woodland,sapling,train
10660,transportation/mountain_road/mountain_road(946).tif,transportation,mountain road,train
10661,other_land/mountain/mountain(30).tif,other land,mountain,train
10662,cultivated_land/dry_farm/dry_farm(346).tif,cultivated land,dry farm,train
10663,woodland/sparse_forest/sparse_forest(70).tif,woodland,sparse forest,train
10664,construction_land/container/container(863).tif,construction land,container,train
10665,water_area/sea/sea(291).tif,water area,sea,train
10666,woodland/mangrove/mangrove_618(641).tif,woodland,mangrove,train
10667,water_area/stream/stream(714).tif,water area,stream,train
10668,cultivated_land/bare_land/bare_land(634).tif,cultivated land,bare land,train
10669,other_land/sandbeach/sand_beach(447).tif,other land,sandbeach,train
10670,woodland/sparse_forest/sparse_forest(1258).tif,woodland,sparse forest,train
10671,water_area/coastline/coastline(240).tif,water area,coastline,train
10672,other_land/snow_mountain/snow_mountain(381).tif,other land,snow mountain,train
10673,water_area/lakeshore/lakeshore(965).tif,water area,lakeshore,train
10674,construction_land/container/container(928).tif,construction land,container,train
10675,construction_land/container/container(1073).tif,construction land,container,train
10676,construction_land/container/container(860).tif,construction land,container,train
10677,construction_land/residents/residents(623).tif,construction land,residents,train
10678,water_area/stream/stream(137).tif,water area,stream,train
10679,cultivated_land/bare_land/bare_land(691).tif,cultivated land,bare land,train
10680,water_area/sea/sea(108).tif,water area,sea,train
10681,water_area/hirst/hirst(935).tif,water area,hirst,train
10682,cultivated_land/dry_farm/dry_farm(279).tif,cultivated land,dry farm,train
10683,construction_land/storage_room/storage_room(148).tif,construction land,storage room,train
10684,woodland/shrubwood/shrubwood(1147).tif,woodland,shrubwood,train
10685,construction_land/residents/residents(397).tif,construction land,residents,train
10686,other_land/sandbeach/sand_beach(38).tif,other land,sandbeach,train
10687,cultivated_land/green_farmland/green_farmland(48).tif,cultivated land,green farmland,train
10688,construction_land/container/container(5).tif,construction land,container,train
10689,water_area/coastline/coastline(77).tif,water area,coastline,train
10690,transportation/parkinglot/parkinglot(99).tif,transportation,parkinglot,train
10691,transportation/overpass/overpass(206).tif,transportation,overpass,train
10692,transportation/fork_road/fork_road(375).tif,transportation,fork road,train
10693,construction_land/container/container(769).tif,construction land,container,train
10694,water_area/lakeshore/lakeshore(805).tif,water area,lakeshore,train
10695,construction_land/storage_room/storage_room(248).tif,construction land,storage room,train
10696,transportation/parkinglot/parkinglot(826).tif,transportation,parkinglot,train
10697,transportation/crossroads/crossroads(612).tif,transportation,crossroads,train
10698,cultivated_land/dry_farm/dry_farm(537).tif,cultivated land,dry farm,train
10699,water_area/stream/stream(490).tif,water area,stream,train
10700,cultivated_land/bare_land/bare_land(720).tif,cultivated land,bare land,train
10701,woodland/shrubwood/shrubwood(961).tif,woodland,shrubwood,train
10702,water_area/lakeshore/lakeshore(453).tif,water area,lakeshore,train
10703,transportation/marina/marina(435).tif,transportation,marina,train
10704,woodland/sparse_forest/sparse_forest(600).tif,woodland,sparse forest,train
10705,transportation/mountain_road/mountain_road(88).tif,transportation,mountain road,train
10706,transportation/airport_runway/airport_runway(950).tif,transportation,airport runway,train
10707,cultivated_land/dry_farm/dry_farm(1029).tif,cultivated land,dry farm,train
10708,other_land/desert/desert(806).tif,other land,desert,train
10709,woodland/river_protection_forest/river_protection_forest(28).tif,woodland,river protection forest,train
10710,transportation/fork_road/fork_road(465).tif,transportation,fork road,train
10711,water_area/sea/sea(275).tif,water area,sea,train
10712,other_objects/pipeline/pipeline(133).tif,other objects,pipeline,train
10713,cultivated_land/bare_land/bare_land(566).tif,cultivated land,bare land,train
10714,other_objects/town/town(744).tif,other objects,town,train
10715,transportation/bridge/bridge(136).tif,transportation,bridge,train
10716,cultivated_land/dry_farm/dry_farm(942).tif,cultivated land,dry farm,train
10717,construction_land/storage_room/storage_room(312).tif,construction land,storage room,train
10718,water_area/hirst/hirst(74).tif,water area,hirst,train
10719,other_land/sandbeach/sand_beach(478).tif,other land,sandbeach,train
10720,other_objects/town/town(60).tif,other objects,town,train
10721,transportation/mountain_road/mountain_road(295).tif,transportation,mountain road,train
